,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2304,2010-12-17,Albany,15.2,17.7,0.2,4.0,1.1,,,SSE,SE,17.0,19.0,62.0,62.0,1015.9,1015.0,7.0,6.0,17.4,17.4,No,No
2305,2010-06-24,GoldCoast,14.6,21.5,2.6,,,S,43.0,S,SE,28.0,28.0,74.0,61.0,1028.8,1025.6,,,17.7,19.9,Yes,No
2306,2016-02-05,Adelaide,13.8,29.5,0.0,,,ESE,30.0,,SE,0.0,11.0,67.0,36.0,1019.6,1015.4,,,16.4,27.8,No,No
2307,2013-06-28,PearceRAAF,4.3,21.2,0.0,,8.2,SSW,20.0,N,E,6.0,7.0,88.0,46.0,1026.7,1025.4,2.0,3.0,11.7,20.4,No,No
2308,2011-09-30,Mildura,5.9,18.7,0.8,4.6,5.2,WSW,59.0,WNW,NW,19.0,19.0,68.0,53.0,1008.7,1003.6,7.0,7.0,13.0,15.8,No,Yes
2309,2012-07-29,Adelaide,8.9,13.6,0.2,,,SSW,28.0,SW,SSW,6.0,11.0,77.0,83.0,1032.3,1031.2,,,10.8,11.6,No,No
2310,2012-07-27,Adelaide,9.8,13.8,30.8,2.6,,SW,41.0,SW,SW,15.0,20.0,91.0,44.0,1021.0,1021.2,,,10.9,13.3,Yes,Yes
2311,2014-09-09,Uluru,11.8,31.5,0.0,,,WSW,48.0,SW,WNW,17.0,26.0,27.0,13.0,1015.2,1013.1,,,24.2,30.7,No,No
2312,2011-07-27,CoffsHarbour,4.9,18.1,0.0,2.4,9.8,SSW,33.0,WSW,S,13.0,17.0,52.0,34.0,1025.7,1024.5,1.0,1.0,13.9,17.7,No,No
2313,2012-02-03,Hobart,11.8,22.1,0.0,2.8,9.9,SE,30.0,NNW,SE,15.0,19.0,63.0,52.0,1011.6,1009.6,,,17.7,21.1,No,No
2314,2015-07-27,SydneyAirport,8.5,16.1,0.0,5.0,10.1,W,52.0,W,WSW,28.0,28.0,38.0,29.0,1025.3,1024.5,1.0,1.0,10.8,14.6,No,No
2315,2015-04-07,NorfolkIsland,22.0,25.8,3.6,5.0,5.4,NNE,48.0,NNE,NNE,30.0,26.0,84.0,75.0,1019.9,1019.0,7.0,7.0,23.2,24.5,Yes,No
2316,2012-02-10,Brisbane,19.8,29.0,0.0,6.4,12.0,E,24.0,S,E,6.0,11.0,62.0,57.0,1012.4,1009.8,2.0,1.0,26.0,27.6,No,No
2317,2009-11-26,BadgerysCreek,17.1,33.3,0.0,,,SSW,44.0,SE,E,9.0,22.0,69.0,41.0,1017.6,1009.9,,,23.5,33.0,No,Yes
2318,2017-03-12,NorahHead,17.1,27.3,0.0,,,NE,54.0,N,NE,13.0,33.0,76.0,65.0,1010.9,1007.9,,,21.7,25.5,No,No
2319,2010-01-18,MountGinini,0.3,7.6,0.2,,,SW,61.0,WSW,WSW,26.0,37.0,84.0,60.0,,,,,0.9,5.9,No,No
2320,2017-05-10,Nhil,2.1,19.2,0.0,,,WSW,22.0,ENE,W,9.0,11.0,88.0,40.0,1027.1,1023.9,,,9.3,18.7,No,No
2321,2014-09-19,Townsville,15.3,27.7,0.0,7.2,10.7,NE,31.0,ENE,ENE,17.0,17.0,63.0,59.0,1019.6,1015.3,3.0,6.0,25.0,26.1,No,No
2322,2012-09-02,Nuriootpa,3.2,20.4,0.0,3.2,10.9,WNW,46.0,NW,W,22.0,17.0,33.0,28.0,1022.2,1020.7,1.0,0.0,16.0,20.2,No,No
2323,2014-04-20,Perth,12.3,24.5,0.0,4.6,9.2,SW,37.0,SSE,SW,4.0,15.0,66.0,58.0,1015.1,1012.3,4.0,5.0,19.1,21.9,No,No
2324,2009-05-01,Launceston,3.7,16.5,4.6,0.0,,NNW,50.0,NNW,WNW,11.0,17.0,96.0,46.0,1016.8,1017.6,,,12.8,16.1,Yes,No
2325,2014-12-17,Witchcliffe,8.0,21.4,0.0,,,SSW,39.0,SSW,SSW,13.0,22.0,51.0,50.0,1014.7,1014.5,,,16.7,19.5,No,No
2326,2014-05-25,Bendigo,7.9,19.8,0.4,,,N,24.0,E,NW,7.0,13.0,99.0,75.0,1017.6,1016.7,8.0,2.0,12.0,18.9,No,No
2327,2017-02-20,Mildura,7.4,24.3,0.0,6.2,11.9,S,31.0,SSW,SSW,13.0,19.0,61.0,25.0,1018.0,1015.8,0.0,2.0,13.1,21.8,No,No
2328,2014-06-19,MountGambier,6.8,12.0,0.0,0.8,0.8,N,39.0,NNE,N,24.0,13.0,83.0,84.0,1021.4,1015.5,7.0,7.0,9.3,11.0,No,No
2329,2015-06-21,Sydney,8.5,14.1,1.2,2.2,0.0,W,33.0,W,SSW,20.0,11.0,90.0,88.0,1028.7,1027.6,7.0,7.0,9.1,13.7,Yes,Yes
2330,2009-04-09,Cairns,23.2,30.0,45.2,5.8,2.9,SE,41.0,S,ESE,17.0,24.0,89.0,69.0,1013.7,1010.7,7.0,7.0,25.5,29.2,Yes,Yes
2331,2015-01-27,Albury,15.4,28.9,0.0,,,SE,43.0,SE,SW,19.0,9.0,56.0,42.0,1012.4,1009.0,8.0,,19.3,27.1,No,No
2332,2012-06-03,Cobar,11.0,13.8,16.6,1.2,,SSW,26.0,SSE,SW,11.0,15.0,95.0,89.0,1014.5,1011.7,8.0,7.0,11.9,12.7,Yes,No
2333,2014-05-24,MountGambier,9.2,18.4,0.0,2.2,5.3,NNW,30.0,NNE,N,15.0,11.0,93.0,73.0,1016.4,1013.4,6.0,5.0,12.7,17.6,No,Yes
2334,2009-06-23,Newcastle,8.8,21.6,0.0,,,,,,,0.0,0.0,97.0,61.0,,,0.0,1.0,10.5,19.0,No,No
2335,2013-11-03,Williamtown,15.2,35.6,0.0,,,SSW,74.0,NW,WNW,15.0,30.0,26.0,12.0,1011.8,1007.2,,,26.8,33.3,No,No
2336,2010-10-15,Cobar,18.3,19.0,34.0,4.0,,WNW,78.0,N,WSW,28.0,24.0,98.0,88.0,991.7,993.8,8.0,8.0,18.7,15.3,Yes,Yes
2337,2014-10-04,Walpole,10.5,20.6,2.2,,,NNW,35.0,NNW,W,15.0,17.0,80.0,61.0,1015.9,1011.8,,,15.9,19.7,Yes,Yes
2338,2016-09-13,Canberra,5.7,17.5,0.0,,,NE,30.0,ESE,NE,9.0,13.0,81.0,59.0,1021.9,1018.3,8.0,8.0,12.0,16.5,No,No
2339,2015-08-30,Williamtown,7.0,18.2,0.0,13.0,10.8,SE,37.0,WNW,S,26.0,24.0,52.0,39.0,1020.3,1017.1,1.0,1.0,12.9,16.9,No,No
2340,2016-03-30,PearceRAAF,13.3,30.0,0.0,,11.1,NE,26.0,NNE,,13.0,,51.0,,1023.1,,,,23.6,,No,No
2341,2017-04-21,Cairns,22.7,27.2,3.6,,,SE,50.0,S,S,19.0,20.0,89.0,84.0,1016.0,1014.2,8.0,,24.2,24.1,Yes,Yes
2342,2015-02-10,NorfolkIsland,20.0,25.5,5.2,8.2,11.4,ESE,54.0,E,ESE,30.0,30.0,77.0,65.0,1019.2,1018.6,4.0,3.0,23.1,23.6,Yes,No
2343,2014-06-14,BadgerysCreek,,20.2,5.6,,,W,24.0,,W,0.0,6.0,100.0,55.0,1012.5,1009.0,,,12.5,19.9,Yes,No
2344,2010-06-23,PerthAirport,11.6,17.3,20.6,2.4,5.3,SSW,56.0,SSW,SW,13.0,17.0,91.0,83.0,1019.8,1021.2,3.0,7.0,14.7,13.2,Yes,Yes
2345,2011-07-09,Sale,8.1,13.3,0.0,5.0,8.7,WNW,81.0,WNW,WNW,44.0,50.0,57.0,48.0,1015.5,1013.8,2.0,2.0,10.7,13.2,No,No
2346,2011-05-14,Moree,5.0,18.5,0.0,,,WSW,56.0,SW,SW,24.0,37.0,64.0,19.0,1020.0,1018.5,,,13.0,17.4,No,No
2347,2011-02-03,Watsonia,17.4,27.4,0.0,6.0,2.9,W,37.0,SSW,ENE,11.0,9.0,99.0,61.0,1014.9,1013.8,8.0,5.0,17.5,25.0,No,Yes
2348,2012-07-14,NorfolkIsland,16.8,19.9,0.2,4.4,4.1,NNE,43.0,NNE,NNE,19.0,19.0,78.0,83.0,1024.3,1022.0,6.0,7.0,18.2,18.1,No,Yes
2349,2010-08-04,Albany,11.1,20.2,0.0,0.2,6.8,,,NE,N,4.0,6.0,93.0,54.0,1026.9,1022.8,7.0,1.0,13.0,19.5,No,No
2350,2016-06-24,BadgerysCreek,8.8,16.2,0.0,,,W,74.0,WNW,W,26.0,37.0,59.0,44.0,1004.3,1003.5,,,13.8,12.7,No,No
2351,2009-08-27,Walpole,9.2,15.8,1.2,,,WSW,37.0,W,W,11.0,17.0,86.0,66.0,1013.3,1010.5,,,12.0,15.1,Yes,Yes
2352,2012-01-23,Townsville,23.4,29.3,49.4,9.0,1.4,E,54.0,E,E,6.0,13.0,86.0,76.0,1008.0,1005.6,7.0,7.0,26.5,28.9,Yes,Yes
2353,2010-10-27,Mildura,9.9,22.5,0.0,9.2,9.4,SSE,31.0,SSE,SSW,15.0,13.0,70.0,34.0,1021.0,1019.1,7.0,1.0,14.1,21.1,No,No
2354,2017-06-07,Hobart,3.1,12.3,0.0,1.4,8.2,NW,26.0,NW,NNW,15.0,13.0,80.0,52.0,1030.6,1027.3,1.0,1.0,5.8,11.9,No,No
2355,2013-08-03,Launceston,1.2,11.2,7.0,,,NNW,59.0,WNW,NNW,6.0,31.0,86.0,94.0,1005.2,996.6,,,6.1,10.2,Yes,Yes
2356,2010-08-04,SalmonGums,7.9,17.9,0.0,,,ESE,28.0,ENE,NNE,15.0,7.0,80.0,53.0,,,,,11.8,16.1,No,No
2357,2012-10-25,Brisbane,13.7,26.5,0.0,8.0,11.1,ENE,26.0,WSW,ENE,7.0,13.0,52.0,42.0,1018.1,1012.5,7.0,3.0,21.1,25.2,No,No
2358,2011-08-20,Brisbane,8.7,22.2,0.0,5.2,7.8,S,26.0,SW,S,7.0,9.0,55.0,50.0,1021.6,1018.8,1.0,7.0,15.4,20.0,No,Yes
2359,2014-08-16,Albany,10.4,20.0,0.0,3.2,7.3,,,S,SW,6.0,4.0,74.0,50.0,1025.1,1020.1,7.0,5.0,12.8,19.5,No,No
2360,2016-01-20,Dartmoor,15.5,31.6,0.0,9.0,13.3,ESE,37.0,SE,S,24.0,17.0,60.0,37.0,1009.4,1007.7,,,21.2,30.7,No,No
2361,2016-06-27,Dartmoor,5.0,13.8,1.4,,,W,28.0,NNE,WNW,4.0,13.0,97.0,74.0,1018.1,1018.3,,,6.2,12.4,Yes,No
2362,2016-01-30,Newcastle,21.2,29.5,0.0,,,,,,,0.0,,86.0,,,,3.0,,25.5,,No,No
2363,2013-12-06,Wollongong,12.2,19.9,0.0,,,W,61.0,SSW,ENE,19.0,13.0,38.0,48.0,1011.5,1013.2,,,17.2,19.4,No,No
2364,2013-11-28,Mildura,20.8,25.9,0.0,12.0,2.3,SSW,50.0,SSW,SSW,19.0,26.0,31.0,38.0,1007.2,1008.0,7.0,7.0,25.1,23.9,No,No
2365,2011-05-26,Bendigo,7.3,12.6,0.0,0.4,,W,22.0,SW,W,9.0,11.0,75.0,69.0,1021.8,1019.7,7.0,7.0,9.5,12.2,No,No
2366,2008-12-04,Bendigo,8.2,24.6,0.0,5.8,,NNE,41.0,SE,NNE,17.0,13.0,50.0,22.0,1017.0,1012.5,2.0,8.0,16.1,23.6,No,No
2367,2010-09-28,Sale,6.1,15.1,0.4,5.6,9.6,WSW,70.0,W,W,46.0,48.0,37.0,44.0,1012.5,1011.9,2.0,2.0,12.1,13.1,No,No
2368,2014-08-25,PerthAirport,8.7,24.7,0.0,2.6,9.6,NNW,41.0,NNE,NW,19.0,26.0,78.0,44.0,1022.6,1020.0,1.0,7.0,16.5,24.2,No,No
2369,2013-08-12,Newcastle,9.4,27.0,0.0,,,,,,NW,0.0,19.0,70.0,27.0,,,2.0,6.0,15.2,26.0,No,No
2370,2013-11-16,Sale,11.1,18.3,0.6,3.2,7.2,E,44.0,ESE,E,19.0,33.0,89.0,59.0,1020.4,1019.5,7.0,4.0,13.7,17.5,No,No
2371,2015-11-10,AliceSprings,22.0,36.6,0.0,14.4,9.2,ESE,33.0,ENE,SSE,22.0,11.0,11.0,9.0,1011.1,1007.6,7.0,7.0,30.0,35.2,No,No
2372,2009-07-14,Dartmoor,5.5,12.5,1.0,0.8,3.7,N,24.0,N,NW,17.0,9.0,99.0,77.0,1003.3,1002.9,,,6.2,11.1,No,Yes
2373,2015-12-12,MelbourneAirport,7.1,19.2,0.6,7.2,12.5,SW,41.0,SW,ESE,24.0,17.0,43.0,39.0,1018.6,1017.8,7.0,6.0,13.9,17.7,No,No
2374,2014-01-23,Richmond,17.5,24.3,1.4,1.3,,ENE,24.0,SSW,ENE,4.0,13.0,93.0,62.0,1023.1,1020.5,,,20.1,23.4,Yes,No
2375,2015-09-13,MountGinini,3.3,14.4,0.0,,,NW,26.0,SW,NNE,13.0,9.0,35.0,51.0,,,,,8.3,13.1,No,No
2376,2010-12-06,Adelaide,19.9,33.1,2.2,24.2,7.9,NNE,74.0,NNE,WSW,15.0,15.0,48.0,32.0,1006.3,1002.4,,,26.8,32.5,Yes,Yes
2377,2011-07-11,PearceRAAF,10.3,13.2,6.0,,0.0,E,48.0,ENE,ENE,24.0,20.0,87.0,83.0,1021.6,1018.5,8.0,8.0,10.6,12.4,Yes,Yes
2378,2012-05-29,SydneyAirport,11.6,16.6,7.2,3.0,2.2,S,43.0,WSW,SSW,11.0,13.0,84.0,79.0,1031.6,1030.8,7.0,7.0,13.8,16.0,Yes,No
2379,2010-06-04,AliceSprings,3.1,18.6,0.0,3.8,,E,33.0,WNW,ESE,6.0,17.0,64.0,37.0,1024.4,1021.1,1.0,,11.0,18.3,No,No
2380,2009-08-12,Sydney,8.9,19.8,4.2,1.6,9.7,,,W,WNW,19.0,11.0,77.0,32.0,1012.6,1009.4,4.0,4.0,11.9,19.6,Yes,No
2381,2016-09-30,NorfolkIsland,14.8,20.8,4.2,4.2,,W,30.0,WSW,W,11.0,15.0,75.0,62.0,1015.8,1014.7,5.0,8.0,18.7,19.0,Yes,No
2382,2015-10-03,PerthAirport,13.1,25.5,0.2,4.2,10.1,WNW,41.0,NNE,WNW,4.0,24.0,77.0,54.0,1022.2,1021.4,7.0,4.0,19.9,24.2,No,No
2383,2009-01-06,MelbourneAirport,13.5,31.7,0.0,7.2,13.7,SSE,50.0,NNE,S,11.0,28.0,50.0,34.0,1010.7,1007.7,0.0,1.0,21.3,29.8,No,No
2384,2016-12-30,Adelaide,17.9,24.3,0.2,,,WSW,33.0,W,SW,15.0,11.0,75.0,64.0,1005.5,1006.1,,,19.1,22.6,No,No
2385,2012-09-14,Penrith,4.8,20.8,0.2,,,S,28.0,S,NE,7.0,9.0,50.0,26.0,,,,,13.5,20.3,No,No
2386,2014-07-17,BadgerysCreek,2.6,18.6,0.6,,,WNW,61.0,NNW,NW,9.0,35.0,67.0,40.0,1012.6,1009.2,,,12.4,16.9,No,No
2387,2014-02-13,WaggaWagga,21.2,31.3,0.0,10.8,0.6,E,33.0,ENE,E,17.0,2.0,50.0,30.0,1011.9,1008.8,8.0,7.0,24.0,31.0,No,No
2388,2010-06-04,NorfolkIsland,17.2,20.3,0.0,2.4,0.0,NE,59.0,E,ENE,26.0,26.0,75.0,75.0,1021.1,1019.9,8.0,8.0,18.3,19.0,No,Yes
2389,2012-03-07,BadgerysCreek,13.7,21.4,0.2,,,SSW,37.0,SW,SW,13.0,15.0,69.0,82.0,1018.9,1016.2,,,17.2,17.6,No,Yes
2390,2016-03-28,Nhil,9.0,18.2,0.0,,,S,30.0,S,S,11.0,17.0,70.0,45.0,1020.4,1019.0,,,10.5,16.7,No,No
2391,2014-06-27,SydneyAirport,8.9,21.0,0.0,4.0,8.1,NNE,33.0,NW,N,11.0,15.0,59.0,35.0,1020.9,1015.0,7.0,7.0,12.8,20.2,No,No
2392,2011-12-24,Newcastle,19.2,28.5,0.0,,,,,SE,SE,9.0,11.0,69.0,59.0,,,5.0,4.0,25.5,26.5,No,No
2393,2012-11-26,NorahHead,19.5,25.2,0.0,,,SSW,41.0,SSW,E,17.0,4.0,90.0,81.0,1015.5,1012.8,,,21.5,22.7,No,Yes
2394,2016-12-09,Cobar,11.0,23.0,9.4,9.6,,SSW,41.0,SSW,SSW,22.0,15.0,,,1015.6,1015.2,,,14.9,21.8,Yes,No
2395,2010-01-22,Witchcliffe,8.8,25.2,0.0,,,S,39.0,ESE,SSE,17.0,24.0,56.0,55.0,1018.5,1015.5,,,19.5,23.4,No,No
2396,2015-01-10,Albury,19.7,21.7,7.0,,,SSE,24.0,SSE,SSE,7.0,13.0,97.0,95.0,1010.9,1010.3,8.0,8.0,20.3,21.4,Yes,Yes
2397,2012-07-07,CoffsHarbour,11.3,18.0,12.2,2.2,,SSW,35.0,SW,SSW,22.0,28.0,64.0,57.0,1030.4,1028.1,5.0,5.0,13.6,17.5,Yes,No
2398,2014-09-30,MelbourneAirport,9.2,24.4,0.0,6.2,7.8,WSW,87.0,N,NW,37.0,43.0,51.0,29.0,1009.3,1003.7,4.0,7.0,17.6,21.3,No,Yes
2399,2013-07-24,SalmonGums,10.5,18.0,0.2,,,NNE,39.0,NW,NW,6.0,19.0,81.0,51.0,,,,,12.3,17.4,No,No
2400,2012-06-04,NorfolkIsland,16.9,20.9,0.0,2.0,0.1,NE,67.0,NE,NE,28.0,35.0,82.0,84.0,1019.1,1014.4,8.0,8.0,19.1,19.1,No,Yes
2401,2016-08-12,Sale,1.1,14.2,0.0,,,NW,48.0,NW,NW,7.0,30.0,81.0,51.0,1021.2,1017.5,3.0,,6.4,13.6,No,No
2402,2013-09-25,Cobar,16.7,32.5,0.0,9.2,,WSW,37.0,NNW,WSW,19.0,20.0,20.0,10.0,1010.1,1007.2,0.0,0.0,25.4,32.0,No,No
2403,2010-04-24,PearceRAAF,8.5,25.4,0.0,,10.2,ESE,31.0,NE,E,13.0,19.0,51.0,15.0,1023.8,1019.8,,,15.9,25.0,No,No
2404,2008-09-23,Brisbane,16.1,26.9,0.0,6.4,7.8,NW,31.0,N,NE,9.0,15.0,56.0,54.0,1018.4,1015.2,1.0,7.0,23.6,23.7,No,No
2405,2011-05-15,Bendigo,0.9,13.0,0.0,2.0,,SW,30.0,WSW,SW,15.0,15.0,88.0,58.0,1032.5,1031.5,7.0,8.0,8.6,12.4,No,No
2406,2013-06-13,Portland,11.4,14.7,29.6,0.4,2.9,ESE,50.0,SE,SSE,15.0,20.0,95.0,81.0,1013.8,1013.4,8.0,8.0,12.5,13.3,Yes,Yes
2407,2015-03-13,WaggaWagga,10.6,28.7,0.0,9.8,10.5,ENE,39.0,SE,E,17.0,13.0,51.0,28.0,1018.3,1016.0,5.0,4.0,18.8,27.9,No,No
2408,2017-03-18,PearceRAAF,15.6,19.5,1.0,,0.1,SSW,37.0,S,S,19.0,20.0,93.0,68.0,1017.0,1018.1,8.0,8.0,17.7,18.7,No,No
2409,2012-09-16,Mildura,8.4,23.1,0.0,4.0,8.2,WSW,37.0,WNW,WSW,6.0,17.0,58.0,30.0,1022.0,1018.3,7.0,4.0,14.5,21.4,No,No
2410,2010-07-15,PerthAirport,8.7,20.5,0.0,2.4,9.0,N,35.0,NNE,N,9.0,20.0,69.0,36.0,1022.1,1017.8,1.0,1.0,14.1,20.2,No,No
2411,2009-11-08,BadgerysCreek,13.3,21.8,0.2,,,ESE,24.0,SW,ESE,11.0,13.0,85.0,85.0,1031.2,1028.7,,,18.3,20.7,No,No
2412,2011-01-17,MountGambier,12.6,19.0,0.0,6.0,4.9,WSW,46.0,WSW,WSW,30.0,24.0,66.0,56.0,1011.2,1011.1,4.0,7.0,16.5,17.5,No,No
2413,2015-07-21,WaggaWagga,2.4,16.6,0.0,1.4,8.4,NE,30.0,E,ENE,13.0,20.0,75.0,55.0,1032.1,1027.0,1.0,4.0,8.0,15.9,No,Yes
2414,2013-10-13,WaggaWagga,7.2,28.2,0.0,4.6,6.8,WSW,70.0,E,WSW,13.0,39.0,55.0,26.0,1001.9,1000.2,1.0,7.0,15.9,22.4,No,No
2415,2016-08-12,Watsonia,6.7,13.8,0.0,3.0,5.8,N,50.0,NNE,N,11.0,20.0,76.0,63.0,1021.5,1018.0,8.0,7.0,9.3,12.6,No,Yes
2416,2016-09-06,Woomera,9.9,23.2,0.0,4.0,,NE,39.0,NE,NE,11.0,17.0,50.0,26.0,1027.2,1022.8,6.0,7.0,15.6,22.6,No,No
2417,2013-06-20,Hobart,6.8,10.1,0.4,0.0,0.0,NW,22.0,NNW,NW,9.0,11.0,77.0,56.0,1027.8,1024.9,,,7.4,9.4,No,No
2418,2012-03-30,Townsville,20.5,30.5,0.0,7.2,11.2,ENE,37.0,ESE,ESE,7.0,15.0,52.0,49.0,1014.1,1009.9,2.0,3.0,27.1,29.5,No,No
2419,2009-12-25,Williamtown,20.2,26.9,0.0,13.2,3.6,SSW,44.0,SW,SE,19.0,28.0,72.0,71.0,1009.6,1009.7,6.0,7.0,25.4,23.7,No,Yes
2420,2017-03-31,BadgerysCreek,12.5,23.2,39.6,,,SE,35.0,SW,S,19.0,11.0,,,1016.9,1015.3,,,15.8,22.4,Yes,No
2421,2011-10-20,Sale,8.9,30.8,0.0,5.6,11.6,NW,46.0,NNW,WNW,9.0,30.0,50.0,24.0,1020.9,1016.9,1.0,3.0,21.5,30.4,No,No
2422,2012-10-18,AliceSprings,18.4,39.6,0.0,13.0,11.5,N,43.0,NNE,WNW,28.0,20.0,7.0,6.0,1014.4,1010.2,1.0,1.0,31.9,37.4,No,No
2423,2017-03-22,Hobart,12.4,15.8,10.2,0.6,1.9,SSE,33.0,SSW,SSE,17.0,15.0,87.0,61.0,1022.3,1023.1,8.0,7.0,12.9,15.3,Yes,Yes
2424,2011-06-30,MountGambier,7.1,15.0,0.0,1.2,1.5,NNE,39.0,NE,NE,28.0,19.0,70.0,71.0,1031.7,1028.6,7.0,6.0,12.4,14.2,No,No
2425,2014-10-25,SydneyAirport,17.9,25.4,0.2,6.0,8.4,SSW,41.0,WNW,SSE,11.0,31.0,70.0,83.0,1015.2,1013.9,1.0,6.0,23.0,21.3,No,No
2426,2011-12-19,Adelaide,16.5,25.0,5.4,12.6,10.9,WSW,35.0,WSW,SSW,11.0,11.0,61.0,45.0,1012.1,1011.8,,,19.3,23.7,Yes,No
2427,2017-03-04,Cobar,21.4,35.1,0.0,,,E,67.0,ESE,SW,19.0,17.0,59.0,30.0,1012.5,1008.2,,1.0,24.0,31.8,No,Yes
2428,2011-07-18,Darwin,20.2,32.8,0.0,6.8,10.7,ESE,41.0,SSE,ESE,15.0,13.0,63.0,31.0,1014.9,1011.0,3.0,5.0,24.6,32.0,No,No
2429,2014-03-18,BadgerysCreek,10.7,30.3,0.0,,,NNW,24.0,WSW,NNW,4.0,13.0,79.0,30.0,1021.1,1018.4,,,16.4,29.7,No,No
2430,2013-12-31,MountGambier,4.8,29.2,0.0,5.4,13.5,NNE,26.0,ENE,N,9.0,11.0,68.0,30.0,1016.9,1013.4,2.0,1.0,16.8,26.1,No,No
2431,2010-10-01,Launceston,1.7,16.9,0.0,,,NNW,33.0,NNW,NNW,6.0,20.0,80.0,63.0,1025.6,1024.1,,,9.8,15.4,No,No
2432,2010-07-22,Albury,-0.5,13.8,0.0,,,SW,19.0,,SW,0.0,11.0,89.0,51.0,1032.7,1030.7,7.0,1.0,4.0,12.4,No,No
2433,2016-12-19,Cobar,14.0,33.0,0.0,21.8,,NE,39.0,ENE,WSW,24.0,17.0,,,1014.9,1010.6,,,21.8,33.2,No,No
2434,2017-01-08,Witchcliffe,8.5,24.6,0.0,,,SSE,35.0,SE,SSE,15.0,20.0,62.0,46.0,1014.8,1012.9,,,18.0,23.3,No,No
2435,2017-03-07,MelbourneAirport,10.7,27.9,0.0,8.4,11.8,SE,35.0,W,SE,9.0,9.0,73.0,29.0,1019.6,1017.1,1.0,1.0,15.7,26.9,No,No
2436,2016-06-26,Penrith,1.3,14.8,0.0,,,N,13.0,,N,0.0,4.0,90.0,46.0,,,,,5.1,13.8,No,No
2437,2013-01-13,Tuggeranong,18.7,27.6,0.0,,,E,31.0,ENE,ESE,9.0,19.0,65.0,56.0,1009.7,1007.2,,,20.5,23.6,No,Yes
2438,2016-05-30,WaggaWagga,3.3,13.2,0.0,2.6,,E,17.0,E,ENE,13.0,7.0,85.0,52.0,1027.1,1025.3,,,5.7,12.5,No,No
2439,2013-06-21,Cairns,20.0,25.0,0.0,5.2,3.4,SSE,39.0,S,ESE,19.0,17.0,68.0,48.0,1018.3,1014.4,2.0,7.0,22.6,23.8,No,No
2440,2009-04-17,Richmond,8.8,23.6,0.0,3.2,,S,30.0,SW,ESE,4.0,22.0,83.0,37.0,1016.8,1015.2,,,14.7,23.1,No,No
2441,2009-01-29,Moree,19.1,33.6,0.0,10.0,13.2,E,61.0,E,ENE,17.0,13.0,56.0,28.0,1016.9,1013.1,0.0,1.0,24.9,32.4,No,No
2442,2010-09-14,Bendigo,5.7,15.9,0.0,2.4,,SSE,30.0,SSE,WNW,17.0,19.0,63.0,51.0,1015.6,1012.4,3.0,6.0,9.7,15.0,No,No
2443,2011-06-10,Hobart,8.2,13.5,2.0,0.4,4.9,SSW,41.0,SSW,S,7.0,19.0,70.0,55.0,1024.2,1022.8,,,9.6,11.5,Yes,No
2444,2008-12-29,Penrith,18.9,29.3,0.0,,,ESE,35.0,S,ESE,7.0,19.0,79.0,68.0,,,,,25.0,24.3,No,Yes
2445,2015-06-17,Uluru,6.2,20.4,0.0,,,ENE,31.0,ESE,S,17.0,9.0,76.0,39.0,1022.3,1019.3,,,11.2,19.3,No,No
2446,2009-06-04,Albury,8.9,17.4,8.0,,,ENE,13.0,NW,E,2.0,4.0,99.0,58.0,1021.0,1017.5,8.0,7.0,11.3,16.5,Yes,No
2447,2014-06-24,Richmond,9.5,16.8,0.0,,,W,72.0,NW,WNW,20.0,37.0,45.0,40.0,1008.1,1005.3,3.0,1.0,13.2,16.0,No,No
2448,2015-10-24,Launceston,5.0,20.3,0.0,,,NNW,31.0,WSW,NNW,2.0,13.0,74.0,43.0,,,8.0,,13.3,19.1,No,No
2449,2012-05-06,Albury,4.1,13.3,0.0,,,WSW,17.0,ENE,ENE,7.0,13.0,100.0,71.0,1018.6,1017.8,8.0,8.0,6.9,12.6,No,No
2450,2016-10-25,Katherine,21.0,38.0,0.0,11.0,,ENE,37.0,SE,E,7.0,6.0,53.0,,1012.4,1007.7,0.0,,30.0,,No,No
2451,2016-07-03,Witchcliffe,6.7,13.9,9.8,,,S,48.0,S,SE,22.0,19.0,84.0,83.0,1026.4,1026.9,,,11.0,10.6,Yes,Yes
2452,2014-05-09,BadgerysCreek,7.8,20.8,0.0,,,WSW,15.0,SW,NNE,9.0,6.0,73.0,53.0,1026.5,1023.4,,,13.9,19.7,No,No
2453,2014-04-11,AliceSprings,16.5,22.2,0.0,4.2,0.8,SE,30.0,SE,SE,17.0,19.0,80.0,64.0,1015.5,1012.7,7.0,7.0,19.2,21.7,No,No
2454,2012-02-24,NorahHead,19.3,28.0,0.0,,,NNE,33.0,,NE,0.0,15.0,84.0,68.0,1022.6,1022.9,,,22.6,27.5,No,No
2455,2013-12-29,Hobart,9.8,17.7,1.0,11.6,9.6,SW,78.0,WSW,SW,28.0,24.0,39.0,33.0,1006.6,1009.8,,,14.2,17.0,No,No
2456,2013-06-28,BadgerysCreek,10.4,16.0,0.2,,,WSW,17.0,SW,SSE,13.0,7.0,100.0,100.0,1024.1,1022.5,,,12.0,13.9,No,Yes
